Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
33,Trey Sermon (PHI),10,32,3.2,12,0,0,1,1,23,23,0,0,1,6,6,0.1%,2021,11
34,Devin Singletary (BUF),3,17,5.7,9,0,0,3,4,26,8.7,0,0,1,5.8,5.8,91.5%,2021,11
35,J.D. McKissic (WAS),7,46,6.6,15,0,0,1,2,4,4,0,0,1,5.5,5.5,8.2%,2021,11
36,Adrian Peterson (FA),9,40,4.4,16,0,0,2,2,4,2,0,0,1,5.4,5.4,2.1%,2021,11
37,David Johnson (NO),13,18,1.4,5,0,0,3,4,16,5.3,0,0,1,4.9,4.9,0.1%,2021,11
38,D'Onta Foreman (CAR),7,25,3.6,9,0,0,1,1,15,15,0,0,1,4.5,4.5,80.2%,2021,11
39,Qadree Ollison (DAL),9,34,3.8,12,0,0,2,3,0,0,0,0,1,4.4,4.4,0.0%,2021,11
40,Latavius Murray (DEN),10,32,3.2,8,0,0,2,2,1,0.5,0,0,1,4.3,4.3,76.1%,2021,11
41,Rex Burkhead (HOU),18,40,2.2,9,0,0,0,0,0,0,0,0,1,4,4,9.1%,2021,11
42,Alex Collins (FA),10,36,3.6,11,0,0,0,0,0,0,0,0,1,3.6,3.6,19.0%,2021,11
43,Samaje Perine (CIN),2,3,1.5,2,0,0,3,3,18,6,0,0,1,3.6,3.6,46.7%,2021,11
44,Mike Davis (FA),3,1,0.3,1,0,0,3,4,20,6.7,0,0,1,3.6,3.6,1.0%,2021,11
45,Kenyan Drake (BAL),5,23,4.6,7,0,0,1,2,6,6,0,0,1,3.4,3.4,22.0%,2021,11
46,Darrel Williams (ARI),5,15,3,10,0,0,1,3,11,11,0,0,1,3.1,3.1,1.5%,2021,11
47,Nyheim Hines (BUF),4,31,7.8,19,0,0,0,0,0,0,0,0,1,3.1,3.1,28.2%,2021,11
48,Boston Scott (PHI),6,16,2.7,5,0,0,2,2,2,1,0,0,1,2.8,2.8,1.2%,2021,11
49,D'Ernest Johnson (CLE),5,26,5.2,13,0,0,0,0,0,0,0,0,1,2.6,2.6,0.7%,2021,11
50,Brandon Bolden (LV),1,1,1,1,0,0,2,2,15,7.5,0,0,1,2.6,2.6,0.2%,2021,11
51,Nick Bawden (NYJ),0,0,0,0,0,0,1,1,20,20,0,0,1,2.5,2.5,0.0%,2021,11
52,Devontae Booker (FA),3,15,5,9,0,0,1,1,5,5,0,0,1,2.5,2.5,0.0%,2021,11
53,Eno Benjamin (NO),6,15,2.5,5,0,0,1,1,5,5,0,0,1,2.5,2.5,10.5%,2021,11
54,Keith Smith (ATL),3,8,2.7,5,0,0,1,1,11,11,0,0,1,2.4,2.4,0.0%,2021,11
55,Tevin Coleman (SF),5,16,3.2,5,0,0,1,1,2,2,0,0,1,2.3,2.3,0.2%,2021,11
56,Jaret Patterson (WAS),7,23,3.3,11,0,0,0,0,0,0,0,0,1,2.3,2.3,0.0%,2021,11
57,Rashaad Penny (SEA),2,19,9.5,18,0,0,0,0,0,0,0,0,1,1.9,1.9,15.8%,2021,11
58,Ty Johnson (NYJ),1,5,5,5,0,0,1,1,8,8,0,0,1,1.8,1.8,2.7%,2021,11
59,Duke Johnson Jr. (BUF),4,18,4.5,6,0,0,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,11
60,Dwayne Washington (NO),1,3,3,3,0,0,1,1,6,6,0,0,1,1.4,1.4,0.1%,2021,11
61,Patrick Laird (TB),1,4,4,4,0,0,1,1,5,5,0,0,1,1.4,1.4,0.0%,2021,11
62,Kyle Juszczyk (SF),0,0,0,0,0,0,1,2,7,7,0,0,1,1.2,1.2,0.4%,2021,11
63,Deon Jackson (IND),6,12,2,4,0,0,0,0,0,0,0,0,1,1.2,1.2,17.3%,2021,11
64,Reggie Gilliam (BUF),0,0,0,0,0,0,1,1,7,7,0,0,1,1.2,1.2,0.1%,2021,11
65,Chris Evans (CIN),0,0,0,0,0,0,1,1,7,7,0,0,1,1.2,1.2,0.5%,2021,11
66,Jamaal Williams (DET),7,11,1.6,5,0,0,0,0,0,0,0,0,1,1.1,1.1,88.5%,2021,11
67,Patrick Taylor Jr. (GB),4,11,2.8,5,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%,2021,11
68,Giovani Bernard (TB),0,0,0,0,0,0,1,1,3,3,0,0,1,0.8,0.8,0.2%,2021,11
69,Benny Snell Jr. (PIT),2,7,3.5,4,0,0,0,0,0,0,0,0,1,0.7,0.7,1.3%,2021,11
70,Ameer Abdullah (LV),1,6,6,6,0,0,0,0,0,0,0,0,1,0.6,0.6,2.7%,2021,11
71,Zack Moss (IND),3,5,1.7,3,0,0,0,1,0,0,0,0,1,0.5,0.5,46.2%,2021,11
72,Alexander Mattison (MIN),3,5,1.7,3,0,0,0,1,0,0,0,0,1,0.5,0.5,25.1%,2021,11
73,Larry Rountree III (LAC),2,5,2.5,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2021,11
74,Ke'Shawn Vaughn (TB),3,4,1.3,3,0,0,0,0,0,0,0,0,1,0.4,0.4,0.5%,2021,11
75,Travis Homer (SEA),1,4,4,4,0,0,0,0,0,0,0,0,1,0.4,0.4,15.5%,2021,11
76,Peyton Barber (FA),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,1.0%,2021,11
77,Kalen Ballage (FA),1,3,3,3,0,0,0,1,0,0,0,0,1,0.3,0.3,0.0%,2021,11
78,Tony Jones Jr. (SEA),3,2,0.7,2,0,0,0,0,0,0,0,0,1,0.2,0.2,6.4%,2021,11
79,Demetric Felton Jr. (CLE),3,2,0.7,1,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,11
80,Justin Jackson (DET),1,2,2,2,0,0,0,1,0,0,0,0,1,0.2,0.2,1.1%,2021,11
81,Patrick Ricard (BAL),1,2,2,2,0,0,0,1,0,0,0,0,1,0.2,0.2,0.1%,2021,11
82,Godwin Igwebuike (SEA),0,0,0,0,0,0,1,1,-4,-4,0,0,1,0.1,0.1,0.0%,2021,11
83,Ryan Nall (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,11
84,Anthony McFarland Jr. (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,11
85,Jakob Johnson (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,11
86,Kene Nwangwu (MIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2021,11
87,Tory Carter (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,11
88,Gary Brightwell (NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,11
89,Gerrid Doaks (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,11
90,Avery Williams (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,11
91,Khalil Herbert (CHI),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.3%,2021,11
92,Trenton Cannon (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,11
93,C.J. Ham (MIN),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,11
94,Jason Cabinda (DET),2,21,10.5,21,1,0,0,1,0,0,0,0,1,0,0,0.0%,2021,11
95,Elijah McGuire (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,11
96,Corey Clement (ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2021,11
97,Alex Armah Jr. (WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,11
98,Jerick McKinnon (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0%,2021,11
99,Carlos Hyde (FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2021,11
100,Phillip Lindsay (FA),1,-3,-3,0,0,0,0,0,0,0,0,0,1,-0.3,-0.3,0.3%,2021,11
101,Wayne Gallman Jr. (SEA),1,-3,-3,0,0,0,0,0,0,0,0,0,1,-0.3,-0.3,0.0%,2021,11
